model,event_id,true_label,pred_label,pred_conf,logits,reasoning,latency_sec,actor_norm,notes
llama3.2:3b,CAO4139,V,V,0.9,"[0.1, 0.3, 0.4, 0.1, 0.05, 0.15]","[""Military forces acted as key actors."", ""Forced entry and killing of civilians were the actions."", ""Category rationale: Raid on a village with civilian casualties indicates violence.""]",0.89,Military Forces of Cameroon (1982-),"On 8 November 2020, the military forces raided Luh village, in Ndu subdivision (Donga-Mantung, Nord-Ouest), killing two civilians including a driver and a bike taxi driver."
llama3.2:3b,CAO15607,B,B,0.9,"[0.8, 0.1, 0.0, 0.0, 0.0, 0.1]","[""Key actors: Ambazonian Separatists and military forces."", ""Key actions: Ambush and clash at an illegal checkpoint."", ""Category rationale: Clashes between groups indicate a battle.""]",0.97,Military Forces of Cameroon (1982-),"On 21 September 2024, security forces, coded as the military forces, ambushed and clashed with the Ambazonian Separatists at an illegal checkpoint along the Wum - Bafut in Lower Bafut, near Bafut (Bafut, Mezam, Nord-Ouest). Casualties unknown. The fighting caused the temporary displacement of civilians to nearby bushes. Some civilians returned to their homes after the gunfire ceased."
llama3.2:3b,CAO4930,V,V,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""Ambazonian separatists kidnapped a retired military officer."", ""Kidnapping is an act of violence against civilians."", ""Event involves direct harm to individual, indicating violent intent.""]",0.92,Ambazonian Separatists (Cameroon),"On 21 November 2020, Ambazonian separatists kidnapped a retired military officer from his home in Mankon town, Bamenda 2 subdivision (Bamenda - Mankon, Mezam, Nord-Ouest)."
llama3.2:3b,CAO13819,V,V,1.0,"[0.9, 0.1, 0.0, 0.0, 0.0, 0.0]","[""Key actors: Rapid Intervention military forces targeted Ambazonian Separatist commander's family."", ""Key actions: Soldiers beat and arrested 2 family members during a military operation."", ""Category rationale: Physical harm inflicted on civilians indicates violence.""]",1.0,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 24 April 2024, state security forces, coded as the military forces from the Rapid Intervention, beat and arrested 2 family members of a suspected Ambazonian Separatist commander known as 'J Boy' in Kurowan, coded to Korube (Batibo, Momo, Nord-Ouest). The soldiers had targeted the commander, who was not home during their military operation."
llama3.2:3b,CAO9958,B,B,0.8,"[0.2, 0.6, 0.1, 0.0, 0.0, 0.1]","[""Ambazonian Separatists vs. state forces at Kombone Mission"", ""Clash between coded military and civilians without fatalities"", ""No violent actions, only a clash""]",0.93,Ambazonian Separatists (Cameroon),"On 3 May 2021, Ambazonian Separatists clashed with state forces, coded as military, at Kombone Mission (Meme, Sud-Ouest). There were no fatalities."
llama3.2:3b,CAO4946,V,V,1.0,"[0.9, 0.1, 0.0, 0.0, 0.0, 0.0]","[""Ambazonian separatists kidnapped truck driver and assistant in Ndop subdivision."", ""Kidnapping involves taking a person against their will, typically for ransom or leverage."", ""This action is characteristic of violence against civilians.""]",0.94,Ambazonian Separatists (Cameroon),"On 13 January 2021, Ambazonian separatists kidnapped a truck driver and his assistant in Bukow village, Ndop subdivision (Ngo-Ketunjia, Nord-Ouest)."
llama3.2:3b,CAO3184,B,B,0.9,"[0.1, 0.3, 0.4, 0.1, 0.05, 0.15]","[""Ambazonian separatists vs military forces in Bafut town"", ""Fire fights with no reported fatalities or casualties"", ""No indication of civilian involvement or harm""]",0.92,Ambazonian Separatists (Cameroon),"On 15 April 2020, Ambazonian separatists engaged in fire fights with military forces in Bafut town, Bamenda subdivision (Mezam, Nord-Ouest). No fatality and/or casualty reported."
llama3.2:3b,CAO11443,B,B,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Key actors: State security forces and Ambazonian Separatists."", ""Key actions: Clashes occurred at a checkpoint in Kimah, Jakiri."", ""Category rationale: This event involves direct confrontation between opposing groups.""]",1.0,Military Forces of Cameroon (1982-),"On 4 July 2023, state security forces, coded as military forces, who were on transit, clashed with Ambazonian Separatists from the Bui Unity Warriors faction at the separatists' checkpoint in Kimah, coded to Jakiri (Bui, Nord-Ouest). Casualties are unknown."
llama3.2:3b,CAO6608,B,B,0.9,"[0.1, 0.3, 0.4, 0.1, 0.05, 0.15]","[""Cameroonian military forces vs suspected Boko Haram fighters"", ""Military intervention in livestock theft attempt by armed fighters"", ""Event involves combat between military and armed group""]",0.92,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 2 September 2022, Cameroonian military forces (BIR) clashed with suspected Boko Haram (JAS) (likely) fighters in Kolofata (Kolofata, Mayo-Sava, Extreme-Nord) leading to 1 wounded soldier. The armed fighters tried to steal livestock when the military forces intervened."
llama3.2:3b,CAO10023,B,B,0.9,"[0.2, 0.7, 0.1]","[""Military forces vs Ambazonian Separatists"", ""Armed clash at vehicle checkpoint"", ""Involvement of military in conflict""]",0.8,Military Forces of Cameroon (1982-),"On 7 February 2023, military forces based on a tip-off attacked and engaged Ambazonian Separatists in an armed clash at an illegal vehicle checkpoint in Achang (Ngie, Momo, Nord-Ouest). The clash lasted for close to 2 hours 30 minutes, two separatists were killed and an unspecified number of soldiers were wounded."
llama3.2:3b,CAO8557,B,B,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.98]","[""Ambazonian Separatists vs. military forces in Mamfe region."", ""Clashes resulted in 4 fatalities and no injuries reported."", ""Event involves armed conflict between groups with distinct goals.""]",0.93,Ambazonian Separatists (Cameroon),"Around 16 February 2024 (as reported), Ambazonian Separatists clashed with the military forces around Mamfe (Mamfe, Manyu, Sud-Ouest). With 4 total fatalities, fatalities split across three events. No information on the injuries."
llama3.2:3b,CAO5541,B,B,0.9,"[0.8, 0.1, 0.0, 0.0, 0.0, 0.1]","[""Army's rapid intervention force attacked a Boko Haram camp."", ""Soldiers killed several fighters and coded unknown fatalities as 3."", ""Attack on militant camp indicates military action against enemy forces.""]",0.95,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 1 October 2021, the army's rapid intervention force attacked a Boko Haram camp in Kerawa village, Kolofata subdivision (Mayo-Sava, Extreme-Nord), killing several fighters. Unknown fatalities coded as 3."
llama3.2:3b,CAO15043,S,V,0.8,"[0.2, 0.1, 0.3, 0.2, 0.1, 0.1]","[""Gendarmerie patrol team fired gunshots in an unknown context."", ""No clear target or provocation identified for the gunfire."", ""Lack of information suggests potential misunderstanding or miscommunication.""]",0.92,Military Forces of Cameroon (1982-) Gendarmerie,"Other: On 31 July 2024, a Gendarmerie patrol team fired sporadic gunshots in Kakar (Ndu, Donga-Mantung, Nord-Ouest) for an unknown reason."
llama3.2:3b,CAO2818,B,B,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Military forces vs Ambazonian separatists in Awing village."", ""Burnt houses and killed civilians and separatists in firefight."", ""Involvement of military forces indicates a battle scenario.""]",0.92,Military Forces of Cameroon (1982-),"On 9 January 2020, the military forces engaged in a fire fight with Ambazonian separatists in the village of Awing, in Santa subdivision (Mezam, Nord-Ouest). They reportedly burnt houses and killed one civilian and two separatists. (Total of 3 fatalities)."
llama3.2:3b,CAO11112,S,R,0.9,"[0.1, 0.3, 0.4, 0.05, 0.15, 0.22]","[""Ambazonian Separatists are the key actors."", ""They extorted money and food items from business persons."", ""This is a non-violent act of extortion, fitting category R.""]",0.96,Ambazonian Separatists (Cameroon),"Looting: On 2 February 2024, Ambazonian Separatists extorted money and food items from business persons at the market square in Lassin (Noni, Bui, Nord-Ouest)."
llama3.2:3b,CAO11775,S,P,0.9,"[0.1, 0.3, 0.4, 0.05, 0.05, 0.22]","[""Ambazonian Separatists are the key actors."", ""They warned truck drivers to pay a ransom and register their vehicles."", ""This is a non-coercive demand, not an act of violence.""]",0.95,Ambazonian Separatists (Cameroon),"Non-violent activity: On 18 July 2023, Ambazonian Separatists warned truck drivers not to place loads in Ngarum (Donga-Mantung, Nord-Ouest) unless they paid 150,000 francs and registered their vehicles with them."
llama3.2:3b,CAO6097,B,B,0.9,"[0.1, 0.3, 0.4, 0.1, 0.05, 0.15]","[""Cameroonian military forces vs Ambazonian separatist fighters"", ""Clash near Yelim with death of a separatist commander"", ""Military action against armed group""]",0.91,Ambazonian Separatists (Cameroon),"On 24 May 2022, Cameroonian military forces clashed with Ambazonian separatist fighters, Bui Warriors around Yelim near Kumbo (Kumbo, Bui, Nord-Ouest) leading to the death of a separatist commander."
llama3.2:3b,CAO3624,V,V,0.9,"[0.2, 0.3, 0.5]","[""Boko Haram attacked a village in Chad's Mayo-Sava region."", ""They looted houses and injured two women."", ""The incident involved non-state actors using force against civilians.""]",0.89,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Around 30 August 2020 (as reported), Boko Haram attacked Makoulahe village, in Mora subdivision (Mayo-Sava, Extreme-Nord). They looted houses and injured 2 women."
llama3.2:3b,CAO15037,S,P,0.8,"[0.2, 0.1, 0.3, 0.4]","[""Key actors: Military forces and civilian facility owner."", ""Key actions: Fire set to commercial facility by military forces."", ""Category rationale: Property destruction indicates a violent act against property.""]",0.89,Military Forces of Cameroon (1982-),"Property destruction: On 24 July 2024, the security forces, coded as the military forces set fire to a civilian commercial facility in Jinkfuin, Belo district (Tubah, Mezam, Nord-Ouest). The military forces accused the owner of supplying items to Ambazonian Separatists."
llama3.2:3b,CAO4239,B,B,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""Boko Haram military forces launched an attack on a village."", ""Military forces repelled the attack and killed one assailant."", ""The event involves a battle between opposing military forces.""]",0.88,Military Forces of Cameroon (1982-),"On 24 December 2020, the military forces repelled an attack of Boko Haram in Makoulahe village, Mora subdivision (Mayo-Sava, Extreme-Nord), killing one assailant."
llama3.2:3b,CAO10480,S,V,0.9,"[0.2, 0.3, 0.5]","[""Key actors: State security forces and local authorities."", ""Key actions: Destroyed and set civilian houses ablaze."", ""Category rationale: Property destruction indicates violence against civilians.""]",0.84,Military Forces of Cameroon (1982-),"Property destruction: On 20 March 2023, state security forces, coded as military forces, alongside some local authorities (mayor) destroyed and set several civilian houses ablaze at Mbankah quarters (Ngo-Ketunjia, Nord-Ouest). The mayor accused some civilians of working with Ambazonian Separatists and threatened to destroy all the properties owned by separatists in the area."
llama3.2:3b,CAO10613,S,V,0.9,"[0.2, 0.1, 0.7]","[""Ambazonian Separatists imposed a new chief and demanded money from civilians."", ""Separatist leader fled to Mamfe after being asked for more money."", ""Civilian was forced to buy a motorcycle for the separatist leader.""]",0.93,Ambazonian Separatists (Cameroon),"Looting: On 10 May 2023, Ambazonian Separatists from the Restoration Forces extorted money amounting to 200,000 FCFA from a civilian whom they imposed as the new traditional chief in Makwe, Upper Bayang commune, coded to Tinto (Manyu, Sud-Ouest). They also forced the civilians to buy a motorcycle for the man to 'support his reign.' The legal leader fled to Mamfe when the Separatists demanded 500,000 FCFA from him."
llama3.2:3b,CAO14213,S,V,0.9,"[0.1, 0.0, 0.9]","[""Military forces arrested civilians from private residence."", ""Reasons for arrest were unknown."", ""No indication of violence, battles, explosions, protests, or riots.""]",0.82,Military Forces of Cameroon (1982-),"On 30 April 2024, the military forces arrested 46 civilians (34 male and 12 female) from their private residence during a raid in Bai Kuke (Mbonge, Meme, Sud-Ouest). The reasons for the arrest were unknown."
llama3.2:3b,CAO10471,V,V,1.0,"[0.9, 0.1, 0.0, 0.0, 0.0, 0.0]","[""Key actors: Military forces and civilians in Ngomgham Mankon."", ""Key actions: Beat up civilians, broke into homes, looted properties, and harassed civilians."", ""Category rationale: Physical violence against civilians indicates a V category.""]",1.04,Military Forces of Cameroon (1982-),"On 22 March 2023, state security forces, coded as military forces, beat up civilians and broke into homes where they looted properties in Ngomgham Mankon, coded to Ntarinkon (Bamenda - Mankon, Mezam, Nord-Ouest). They also harrassed civilians, the attack was after separatists attacked their position in the area and engaged them in an armed clash (coded separately). No information on injuries."
llama3.2:3b,CAO2846,B,V,0.9,"[0.2, 0.3, 0.5]","[""Military forces vs Ambazonian separatists in Peng village."", ""Civilians killed after being flagged as fighters."", ""Fighter identification and targeting of civilians indicates violence.""]",0.84,Military Forces of Cameroon (1982-),"On 14 January 2020, the military forces engaged in a fire fight with Ambazonian separatists in Peng village, Tombel subdivision (Kupe-Manenguba, Sud-Ouest) [coded: Tombel]. Two civilians were killed after they were reportedly flagged as Ambazonian fighters."
llama3.2:3b,CAO15945,V,V,0.9,"[0.2, 0.3, 0.4, 0.1, 0.0, 0.0]","[""Ambazonian Separatists abducted civilians during a church service."", ""The victims were released after paying an unknown amount of money."", ""No military involvement was reported, only accusations.""]",0.92,Ambazonian Separatists (Cameroon),"On 17 October 2024, Ambazonian Separatists abducted 2 civilians during a Church service in Bonambufei (Ngie, Momo, Nord-Ouest). The Separatists accused the pastor of collaborating with the military forces. The victims were released after paying an unknown amount of money."
llama3.2:3b,CAO10901,S,B,0.9,"[0.2, 0.7, 0.1]","[""Military forces fired gunshots to the air at market square."", ""Ambazonian Separatists present in Bamunka market square."", ""No mention of civilian casualties or injuries.""]",0.85,Military Forces of Cameroon (1982-),"Other: On 28 December 2023, the military forces fired several gunshots to the air at the market square in Bamunka (Ndop, Ngo-Ketunjia, Nord-Ouest) after they were informed about the presence of Ambazonian Separatists."
llama3.2:3b,CAO12528,S,P,0.9,"[0.2, 0.3, 0.4, 0.1, 0.0, 0.0]","[""State security forces fired gunshots in the air against separatists."", ""Separatist march rehearsals prompted the response from state security."", ""No direct harm to civilians was reported; only a symbolic act.""]",1.0,Military Forces of Cameroon (1982-),"Other: On 29 September 2022, state security forces (coded as military) fired gunshots in the air in Kumbo (Bui, Nord-Ouest), which prompted businesses to close. The gunshots came after they were made aware of the presence of Ambazonian Separatists carrying out march rehearsals in anticipation of their Independence Day on 1 October."
llama3.2:3b,CAO11666,S,P,0.9,"[0.1, 0.3, 0.2, 0.4]","[""Key actors: State security forces (coded as military), Ambazonian Separatists"", ""Key actions: Firing shots to the air, implementing a one-day lockdown"", ""Category rationale: Scare tactic implies non-lethal action, not violent or destructive""]",0.96,Military Forces of Cameroon (1982-),"Other: On 14 June 2023, state security forces (coded as military) fired shots to the air in Ndu commune, coded to Ndu (Donga-Mantung, Nord-Ouest), to scare Ambazonian Separatists from implementing a one-day lockdown in the area."
llama3.2:3b,CAO5899,B,B,0.9,"[0.1, 0.3, 0.4, 0.1, 0.05, 0.15]","[""Cameroonian soldiers intercepted and killed Boko Haram militants."", ""Soldiers took action against militant group in Amchide."", ""This is a military operation, indicating a battle.""]",0.89,MNJTF: Multinational Joint Task Force,"On 10 March 2022, Cameroonian soldiers, as part of the MNJTF intercepted and killed more than twenty Boko Haram (JAS) (likely) militants in Amchide (Kolofata, Mayo-Sava)."
llama3.2:3b,CAO10757,S,E,0.9,"[0.2, 0.1, 0.7]","[""Ambazonian Separatists fired shots into the air."", ""Villagers fled and then returned after learning about the test."", ""The event involved a test of newly acquired weapons.""]",0.85,Ambazonian Separatists (Cameroon),"Other: On 3 June 2023, Ambazonian Separatists fired shots into the air in Bongom (Donga-Mantung, Nord-Ouest) to test their newly acquired weapons. The villagers fled and then returned after they learned that the separatists were testing their new weapons."
llama3.2:3b,CAO10806,B,B,0.9,"[0.2, 0.7, 0.1]","[""Military forces ambushed and killed Ambazonian Separatists."", ""Three operatives were killed, seven sustained life-threatening injuries."", ""The event involves military action against separatist fighters.""]",0.88,Military Forces of Cameroon (1982-),"On 28 December 2023, the military forces ambushed and killed three Ambazonian Separatists from the Restoration Forces operatives at their hideout in Aassaka (Akwaya, Manyu, Sud-Ouest) while about seven of the operatives escaped but sustained life-threatening injuries."
llama3.2:3b,CAO14355,V,V,0.9,"[0.2, 0.1, 0.7]","[""Ambazonian Separatists abducted ship owner and skippers in Cameroon-Nigeria waterway."", ""Militants released men after payment of approximately 700,000 Franc CFA."", ""No reports of violence, battles, or protests; only a ransom demand.""]",0.94,Ambazonian Separatists (Cameroon),"On 8 May 2024, Ambazonian Separatists abducted a ship owner alongside two skippers after intercepting 2 ships in the Cameroon-Nigeria waterway in Mabeta (Limbe 3, Fako, Sud-Ouest). The militants later released the men after they paid the sum of approximately 700,000 Franc CFA."
llama3.2:3b,CAO8747,S,V,0.9,"[0.2, 0.3, 0.5]","[""Boko Haram militants involved"", ""Looting food items and clothing from civilians"", ""Involvement of militant group indicates violent action""]",0.8,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: Around 30 March 2024 (as reported), Boko Haram (JAS) (likely) militants looted food items and clothing from civilians in Locktcha, coded to Tourou (Mokolo, Mayo-Tsanaga, Extreme-Nord)."
llama3.2:3b,CAO14510,V,V,0.8,"[0.2, 0.1, 0.3, 0.4, 0.0, 0.0]","[""Boko Haram militants abducted farmers from their fields."", ""Farmers were later released for an unknown reason."", ""Event involves non-violent action with unclear motivations.""]",0.93,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 20 August 2024, Boko Haram (JAS) (likely) militants abducted 2 farmers from their fields in Alagarno (Kolofata, Mayo-Sava, Extreme-Nord). They were later released for an unknown reason."
llama3.2:3b,CAO3261,V,V,0.9,"[0.8, 0.1, 0.1]","[""Suspected Ambazonian separatists acted against civilians in Bakebe village."", ""No battles, explosions, protests, or riots were reported in this incident."", ""The event involves violence against a specific group of people.""]",0.91,Ambazonian Separatists (Cameroon),"On 10 May 2020, suspected Ambazonian separatists killed one person in Bakebe village, Mamfe subdivision (Manyu, Sud-Ouest)."
llama3.2:3b,CAO4532,V,V,0.9,"[0.2, 0.1, 0.7, 0.0, 0.0, 0.0]","[""Suspected Ambazonian separatists kidnapped a local disarmament official."", ""Kidnapping involved a specific target and location, indicating a tactical action."", ""This event involves the targeting of an individual for removal from power.""]",1.03,Ambazonian Separatists (Cameroon),"On 6 April 2021, suspected Ambazonian separatists kidnapped the head of the local National Committee on Disarmament, Demobilization and Reintegration in Bamenda town, Bamenda 2 subdivision (Mezam, Nord-Ouest)."
llama3.2:3b,CAO7298,V,V,1.0,"[0.9, 0.1, 0.0, 0.0, 0.0, 0.0]","[""Key actors: ISWAP/Boko Haram militants, herders, security forces."", ""Key actions: Abduction of herders and oxen, release after spotting security forces."", ""Category rationale: Event involves abduction and release, characteristic of V.""]",0.98,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 15 May 2023, ISWAP or Boko Haram militants abducted 2 herders in Zigague (Waza, Logone-et-Chari, Extreme-Nord) and stole a head of oxen. The herders and the oxen were freed when the militants spotted the security forces who had been following them."
llama3.2:3b,CAO11856,V,V,0.9,"[0.2, 0.3, 0.5]","[""Ambazonian Separatist shot and injured a civilian"", ""Accused civilian of not supporting lockdown against school resumption"", ""Injury indicates physical confrontation""]",0.81,Ambazonian Separatists (Cameroon),"On 8 September 2023, an Ambazonian Separatist shot and injured a male civilian in Bali (Mezam, Nord-Ouest), accusing him of not supporting the two-week lockdown against school resumption."
llama3.2:3b,CAO11447,S,V,0.8,"[0.2, 0.1, 0.3, 0.2, 0.1, 0.1]","[""Key actors: State security forces and Ambazonian Separatists."", ""Key actions: Security forces shot into the air to prevent attack."", ""Category rationale: Preventive action indicates potential threat, not direct violence.""]",1.04,Military Forces of Cameroon (1982-),"Other: On 4 July 2023, state security forces, coded as military forces, on vehicular patrol shot into the air at the cattle market in Lassin (Bui, Nord-Ouest) to prevent an attack by Ambazonian Separatists after they tipped off that a separatists camp opened in the area."
llama3.2:3b,CAO11732,S,S,0.9,"[0.1, 0.2, 0.3, 0.2, 0.05, 0.25]","[""Key actors: State security forces and Ambazonian Separatists"", ""Key actions: Arrests followed by release after payment"", ""Category rationale: Event involves arrest and release without violence""]",0.96,Military Forces of Cameroon (1982-),"On 12 July 2023, state security forces (coded as military) arrested 27 men from their homes in Fekeng (Bui, Nord-Ouest) whom they accused of collaborating with Ambazonian Separatists. They were released 24 hours later after paying 30,000frs each."
llama3.2:3b,CAO5007,B,V,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Military forces vs Ambazonian separatists in Mbengwi town."", ""Civilian injured by stray bullet during firefight."", ""Injury indicates direct harm to a civilian, suggesting violence.""]",0.99,Military Forces of Cameroon (1982-),"On 5 February 2021, the military forces engaged in fire fights with Ambazonian separatists in Mbengwi town, Mbeggwi subdivision (Momo, Nord-Ouest). One civilian was injured by a stray bullet."
llama3.2:3b,CAO12517,B,V,0.9,"[0.2, 0.3, 0.1, 0.1, 0.1, 0.2]","[""Key actors: Ambazonian Separatist(s), state security forces (military)"", ""Key actions: apprehension of separatist, escape of another separatist"", ""Category rationale: apprehension and escape indicate a confrontational event""]",0.99,Military Forces of Cameroon (1982-),"On 7 June 2023, state security forces (coded as military) dressed as civilians apprehended an Ambazonian Separatist at a funeral at a home in Batibo (Momo, Nord-Ouest). Another Separatist escaped. There were no fatalities."
llama3.2:3b,CAO8266,B,B,0.9,"[0.8, 0.1, 0.1]","[""Boko Haram militants ambushed military forces in Moundou."", ""Soldiers were killed and rifles stolen by the militants."", ""Military forces are targeted, indicating a battle between them""]",0.84,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 18 December 2023, Boko Haram militants [JAS faction] ambushed military forces in Moundou, in the Double-Limani area, coded to Limani (Mora, Mayo-Sava, Extreme-Nord). 2 soldiers were killed and 2 others were wounded. The militants stole 2 motorbikes and the rifles from the killed soldiers."
llama3.2:3b,CAO11956,B,B,0.9,"[0.1, 0.3, 0.4, 0.1, 0.05, 0.15]","[""Military forces vs Ambazonian Separatists"", ""Armed confrontation in Ngarum"", ""No casualties indicate limited violence""]",0.9,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 25 October 2023, military forces from the Rapid Intervention Battalion engaged in an armed confrontation with Ambazonian Separatists in Ngarum (Donga-Mantung, Nord-Ouest). There were no casualties."
llama3.2:3b,CAO14297,V,V,0.9,"[0.1, 0, 0.8, 0, 0, 0.1]","[""Gendarmerie officer involved; civilian injured"", ""Physical altercation at public facility"", ""Injury indicates non-remote violence""]",0.86,Military Forces of Cameroon (1982-) Gendarmerie,"On 1 June 2024, a gendarmerie officer beat and injured 1 civilian at a public commercial facility in Boffe, coded to Widikum (Widikum, Momo, Nord-Ouest). No further information."
llama3.2:3b,CAO3310,V,V,0.9,"[0.2, 0.1, 0.7]","[""Military forces acted against suspected armed bandits in a residential area."", ""Residents claim the victims were unarmed and civilians."", ""Lack of armed resistance suggests this was an execution rather than combat.""]",0.84,Military Forces of Cameroon (1982-),"On 28 May 2020, military forces killed four people suspected to be armed bandits in Bonduma neighbourhood of Buea town (Fako, Sud-Ouest). Residents say the victims were not armed."
llama3.2:3b,CAO13904,B,B,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Military forces from Rapid Intervention clashed with Boko Haram militants."", ""Militants were killed and an AK47 was recovered by the military."", ""Event involves direct conflict between opposing groups, indicating a battle.""]",0.99,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 9 July 2024, the military forces from the Rapid Intervention clashed with Boko Haram (JAS) (likely) militants in Amchide (Kolofata, Mayo-Sava, Extreme-Nord). 2 militants were killed. The military forces recovered an AK47. The militants had stolen a bicycle but the military forces recovered it and returned to its owner."
llama3.2:3b,CAO14511,V,V,1.0,[1.0],"[""ISWAP/Boko Haram militants abducted civilians for ransom."", ""Militants looted money from the abductees."", ""Event involves non-combatant abduction and ransom demand.""]",0.8,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 19 August 2024, ISWAP or Boko Haram militants abducted more than 5 fishers in Mbourdas (Mourdas) (Hile-Alifa, Logone-et-Chari, Extreme-Nord). The militants looted money from fishers. The abductees were released after a ransom fee was paid."
llama3.2:3b,CAO9554,B,B,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.98]","[""Ambazonian Separatists ambushed military forces in Tobin."", ""Soldiers were attacked and one was killed by the separatist fighters."", ""The event involved a military engagement between separatists and government forces.""]",1.04,Ambazonian Separatists (Cameroon),"On 22 October 2022, Ambazonian Separatists from the Bui Unity Warriors ambushed and attacked military forces in Tobin (Bui, Nord-Ouest). 1 soldier was killed. Before the Separatists retreated, they hoisted a flag in one of the military buildings in the area."
llama3.2:3b,CAO10284,V,V,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Suspected Ambazonian Separatists were the key actors."", ""A civilian woman was killed and her body dumped in a dump site."", ""This event involves violence against civilians, making V the most fitting category.""]",0.98,Ambazonian Separatists (Cameroon),"On 17 October 2022, suspected Ambazonian Separatists, killed a civilian woman, cutting off her breast, and dumped her body in a dump along the Bambili-Babanki road, coded to Bambili (Tubah, Mezam, Nord-Ouest)."
llama3.2:3b,CAO12293,B,V,1.0,"[0.9, 0.1, 0.0, 0.0, 0.0, 0.0]","[""Key actors: Gendarmerie forces and an Ambazonian Separatist."", ""Key actions: Shooting and killing of the separatist by gendarmerie forces."", ""Category rationale: Event involves violence against a specific individual.""]",1.01,Military Forces of Cameroon (1982-) Gendarmerie,"On 17 September 2023, Gendarmerie forces, shot and killed an Ambazonian Separatist on the road in Bambui (Tubah, Mezam, Nord-Ouest). The Separatist had been attacked by a resident mob for extorting money from civilians before he was handed over to the Gendarmerie forces."
llama3.2:3b,CAO3901,S,V,0.9,"[0.1, 0.2, 0.3, 0.2, 0.05, 0.25]","[""Security forces arrested civilians in Bakweri town."", ""No battles, explosions, protests, or riots reported."", ""Civilians were detained without indication of violent confrontation.""]",0.93,Military Forces of Cameroon (1982-),"On 17 September 2020, the security forces (assumed Military Forces) arrested 'scores' of civilians during a raid in Bakweri town (Fako, Sud-Ouest)."
llama3.2:3b,CAO6445,B,B,0.9,"[0.2, 0.7, 0.1]","[""ISWAP/Boko Haram fighters ambushed Cameroonian military camp."", ""Cameroonians were killed and their equipment stolen/destroyed."", ""Attack involved violence against a specific group (military) and destruction of property.""]",0.91,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 25 September 2021, ISWAP or Boko Haram fighters ambushed the Cameroonian military camp in Sagme (Makary, Logone-et-Chari, Extreme-Nord) leading to the death of 2. The fighters stole weapons and ammunition and burnt the camp and military vehicles."
llama3.2:3b,CAO5330,V,V,0.9,"[0.2, 0.3, 0.5]","[""Military forces acted against a student in Bambili village."", ""Student was shot and killed by military forces."", ""Target of violence was an individual, not a group or institution.""]",0.79,Military Forces of Cameroon (1982-),"Around 22 July 2021 (week of), the military forces shot and killed a student in Bambili village, Tubah subdivision (Mezam, Nord-Ouest)."
llama3.2:3b,CAO7711,V,V,0.9,"[0.1, 0.3, 0.6]","[""Boko Haram militants attacked villagers in Mahoula"", ""No protests, riots, or strategic developments mentioned"", ""Attack on civilians indicates violent conflict""]",0.85,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 24 August 2023, Around 24 August 2023, Boko Haram (JAS) (likely) militants attacked villagers in Mahoula (Mora, Mayo-Sava, Extreme-Nord). Casualties unknown."
llama3.2:3b,CAO3378,B,V,0.9,"[0.2, 0.3, 0.4, 0.1, 0.0]","[""Military forces acted against suspected separatists in Ambazonian region."", ""Operation involved killing and fatalities in five villages."", ""Violence was used as a means to achieve military objectives.""]",0.91,Military Forces of Cameroon (1982-),"Around 13 June 2020 (between 11 - 15 June), the military forces killed 13 suspected Ambazonian separatists during an operation in 5 villages of Mezam subdivision including Pinyin (Mezam, Nord-Ouest). Fatalities split between five events."
