event_id,model,true_label,pred_label,pred_conf_temp,notes,actor_norm,annotation_provenance,annotation_ambiguous_actor,annotation_verb_intensity,annotation_casualty_counts,annotation_passive_voice,annotation_notes
CAO12582,gemma3:4b,S,V,0.85,"Other: On 20 May 2022, Ambazonian Separatists fired warning shots for about 30 minutes in Alabukam near Nlabakam (Bamenda - Mankon, Mezam, Nord-Ouest) to enforce the lockdown for 20 May.",Ambazonian Separatists (Cameroon),Local/Community,No,Medium,No,Unknown,[auto-generated]
CAO11938,gemma3:4b,B,V,0.85,"On 10 October 2023, Gendarmerie forces, clashed with Ambazonian Separatists at an illegal Separatist checkpoint in Bamessing (Tubah, Mezam, Nord-Ouest) as Separatists were looting money from commercial vehicles. Casualties unknown. No information on the injuries. The military forces seized 2 motorbikes.",Military Forces of Cameroon (1982-) Gendarmerie,Local/Community,No,Medium,Yes (unspecified),Unknown,[auto-generated]
CAO13051,gemma3:4b,S,V,0.9499999999999998,"Property destruction: Around 3 April 2024 (as reported), suspected ISWAP or Boko Haram militants removed sheet metal Roofs of schools and professional training buildings in Tchahack (Chahack) (Darak, Logone-et-Chari, Extreme-Nord).",Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,Social-Media,No,Unknown,No,Yes,[auto-generated]
CAO5627,gemma3:4b,B,V,0.9499999999999998,"Around 24 October 2021 (as reported), the military forces opened fire on BNL fighters who were erecting barricades in Cameroon-Nigeria border area in Bakassi Peninsula, Kombo Abedimo subdivision (Ndian, Sud-Ouest). 2 BNL fighters were killed.",Military Forces of Cameroon (1982-),Independent-National,No,High,Yes (2),Mixed,[auto-generated]
CAO4808,gemma3:4b,B,V,0.85,"Around 16 October 2020 (week of), the military forces engaged in fire fights with Ambazonian separatists in Bamessing village, Ndop subdivision (Mezam, Nord-Ouest), resulting in 3 people getting killed.",Military Forces of Cameroon (1982-),Local/Community,No,High,Yes (3),Unknown,[auto-generated]
CAO14672,gemma3:4b,S,V,0.9499999999999998,"Looting: On 3 July 2024, Ambazonian Separatists from the Restoration Forces faction extorted money, coded as looting, from civilians at an illegal checkpoint on the main road in Bamessing (Tubah, Mezam, Nord-Ouest).",Ambazonian Separatists (Cameroon),Local/Community,No,Medium,No,Unknown,[auto-generated]
CAO11562,gemma3:4b,B,V,0.9499999999999998,"On 16 June 2023, government forces, coded as military, clashed with Ambazonian Separatists in Kedjem Keku (Tubah, Mezam, Nord-Ouest), leading to the killing of at least 13 civilians and 3 Ambazonian separatists.",Military Forces of Cameroon (1982-),Local/Community,No,High,Yes (16),Yes,[auto-generated]
CAO11896,gemma3:4b,B,V,0.85,"On 28 September 2023, state forces, coded as military, exchanged fire with Ambazonian Separatists in Benade (Menchum, Nord-Ouest) during an operation to dislodge the Ambazonian Separatists. Four civilians, including the traditional chief of Banum village, were killed caught by stray bullets.",Military Forces of Cameroon (1982-),Local/Community,No,High,Yes (4),Yes,[auto-generated]
CAO11447,gemma3:4b,S,V,0.9499999999999998,"Other: On 4 July 2023, state security forces, coded as military forces, on vehicular patrol shot into the air at the cattle market in Lassin (Bui, Nord-Ouest) to prevent an attack by Ambazonian Separatists after they tipped off that a separatists camp opened in the area.",Military Forces of Cameroon (1982-),Local/Community,No,Medium,No,Unknown,[auto-generated]
CAO15247,gemma3:4b,S,V,0.9499999999999998,"Looting: On 10 August 2024, gendarmerie forces broke into 8 civilian private residences and looted an unspecified amount of money and valuables in Bamunka (Ndop, Ngo-Ketunjia, Nord-Ouest) during an operation to dislodge Ambazonian Separatists from their hideouts.",Military Forces of Cameroon (1982-) Gendarmerie,Local/Community,No,Medium,No,Unknown,[auto-generated]
CAO4947,gemma3:4b,S,V,0.9499999999999998,"On 13 January 2021, a joint police and military forces operation was conducted in Mudeka village, Tiko subdivision (Fako, Sud-Ouest), resulting in 86 people getting arrested.",Military Forces of Cameroon (1982-),Local/Community,No,Low,No,Yes,[auto-generated]
CAO10410,gemma3:4b,S,V,0.9499999999999998,"Property destruction: On 7 April 2023, State security forces, coded as the military forces, set fire to 3 civilian houses in Aboh, coded to Fundong (Njinikom, Boyo, Nord-Ouest).",Military Forces of Cameroon (1982-),Local/Community,No,Unknown,No,Unknown,[auto-generated]
CAO6584,gemma3:4b,S,V,0.85,"On 25 September 2022, Cameroonian security forces arrested at least 60 people in Kourgui (Mora, Mayo-Sava, Extreme-Nord). 30 motorbikes without official documents were seized. The military were looking for armed group members.",Military Forces of Cameroon (1982-),Local/Community,No,Medium,No,Mixed,[auto-generated]
CAO8359,gemma3:4b,B,V,0.9499999999999998,"On 4 January 2024, the military forces killed 1 unidentified armed group member in Bourrha (Bourrha, Mayo-Tsanaga, Extreme-Nord). The member was known to abduct civilians. Food items, clothing, bladed weapons and other items were recovered.",Military Forces of Cameroon (1982-) Rapid Intervention Battalion,Social-Media,No,High,Yes (1),No,[auto-generated]
CAO15321,gemma3:4b,S,V,0.9499999999999998,"Looting: On 12 October 2024, Boko Haram (JAS) (likely) militants looted 2 stores and nearly 20 houses in Ldoubam (Mokolo, Mayo-Tsanaga, Extreme-Nord).",Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,Independent-National,No,Medium,No,Unknown,[auto-generated]
CAO3105,gemma3:4b,B,V,0.85,"On 15 March 2020, the Ambazonian separatists killed a civilian when they targeted a soldier who he was transporting to his duty post in Mundemba town (Ndian, Sud-Ouest).",Ambazonian Separatists (Cameroon),Independent-National,No,High,Yes (1),Unknown,[auto-generated]
CAO12465,gemma3:4b,S,V,0.9499999999999998,"Property destruction: On 24 July 2023, state security forces (coded as military) set ablaze the traditional house of a village in Belo commune, coded to Oku (Boyo, Nord-Ouest), which had been a secret shrine of 'Beng Aweh.' They also arrested some men, all, with the exception of two, were shortly released.",Military Forces of Cameroon (1982-),Local/Community,No,Low,No,Unknown,[auto-generated]
CAO8281,mistral:7b,S,V,0.999999999999,"Looting: On 18 December 2023, ISWAP or Boko Haram militants looted 2 houses in Waza (Waza, Logone-et-Chari, Extreme-Nord).",Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,Social-Media,No,Medium,No,Unknown,[auto-generated]
CAO8757,mistral:7b,S,V,0.9499999999999998,"Looting: Around 17 March 2024 (as reported), an unidentified armed group suspected of being ISWAP or Boko Haram militants looted food items, clothing and 1 bicycle in Ganse (Kolofata, Mayo-Sava, Extreme-Nord).",Unidentified Armed Group (Cameroon),Social-Media,Yes,Medium,No,Yes,[auto-generated]
CAO14584,mistral:7b,S,V,0.9499999999999998,"Looting: On 21 August 2024, Boko Haram (JAS) (likely) militants looted 1 motorbike and goods along the Amchide - Ganse road in Guederou (Kolofata, Mayo-Sava, Extreme-Nord).",Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,Independent-National,No,Medium,No,Unknown,[auto-generated]
CAO10413,mistral:7b,S,V,0.9499999999999998,"Property destruction: On 6 April 2023, State security forces (Air Force), coded as the military forces, burned down 7 civilian houses in Maghow, coded to Akwaya (Akwaya,Manyu,Sud-Ouest). The Separatists also stole food items, money and other valuables. The houses were suspected of housing Separatists.",Military Forces of Cameroon (1982-),Local/Community,No,Medium,No,Yes,[auto-generated]
CAO7973,mistral:7b,S,V,0.8999999999999999,"Looting: On 18 October 2023, ISWAP or Boko Haram militants demanded money and food items from fishermen in the Tsoukiya zone around Darak (Darak, Logone-et-Chari, Extreme-Nord) as taxes for fishing rights. The militants also searched the fishermen for mobile phones and any person from Darak. Finding neither the militants retreated toward Nigeria.",Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,Local/Community,No,Medium,No,Unknown,[auto-generated]
CAO13243,mistral:7b,S,V,0.999999999999,"Looting: On 26 April 2024, ISWAP or Boko Haram militants looted some 150 oxen and cows in a grazing area in Dougza (Kolofata, Mayo-Sava, Extreme-Nord).",Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,Social-Media,No,Medium,No,Unknown,[auto-generated]
CAO6787,mistral:7b,S,V,0.9499999999999998,"Looting: On 4 December 2022, Boko Haram [JAS] looted farmers in Amchide (Kolofata, Mayo-Sava, Extreme-Nord) stealing 2 motorbikes and 1 bicycle.",Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,Independent-National,No,Medium,No,Unknown,[auto-generated]
CAO6152,mistral:7b,B,V,0.9499999999999998,"On 10 June 2022, Cameroonian military forces exchanged gunshots with suspected separatists and killed 2 civilians in Belo (Tubah, Mezam, Nord-Ouest). Unclear why the military was targeting civilians.",Military Forces of Cameroon (1982-),Independent-National,No,High,Yes (2),Yes,[auto-generated]
CAO12201,mistral:7b,S,V,0.9499999999999998,"Other: On 11 August 2023, Ambazonian Separatists fired gunshots in the air and rounded up civilians in Ikiliwindi Mile 10 (Meme, Sud-Ouest). They accused the population of collaborating with state security forces and threatened to kill anyone who collaborated with them.",Ambazonian Separatists (Cameroon),Independent-National,No,High,No,Unknown,[auto-generated]
CAO6214,mistral:7b,S,V,0.9499999999999998,"Property destruction: Around 20 June 2022, Boko Haram (JAS) (likely) burnt houses and looted items in Djakana village, around Limani (Limani, Mayo-Sava, Extreme-Nord), including 4 bicycles.",Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,Local/Community,No,Medium,No,Unknown,[auto-generated]
CAO13051,mistral:7b,S,V,0.9499999999999998,"Property destruction: Around 3 April 2024 (as reported), suspected ISWAP or Boko Haram militants removed sheet metal Roofs of schools and professional training buildings in Tchahack (Chahack) (Darak, Logone-et-Chari, Extreme-Nord).",Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,Social-Media,No,Unknown,No,Yes,[auto-generated]
CAO15247,mistral:7b,S,V,0.999999999999,"Looting: On 10 August 2024, gendarmerie forces broke into 8 civilian private residences and looted an unspecified amount of money and valuables in Bamunka (Ndop, Ngo-Ketunjia, Nord-Ouest) during an operation to dislodge Ambazonian Separatists from their hideouts.",Military Forces of Cameroon (1982-) Gendarmerie,Local/Community,No,Medium,No,Unknown,[auto-generated]
CAO10410,mistral:7b,S,V,0.9499999999999998,"Property destruction: On 7 April 2023, State security forces, coded as the military forces, set fire to 3 civilian houses in Aboh, coded to Fundong (Njinikom, Boyo, Nord-Ouest).",Military Forces of Cameroon (1982-),Local/Community,No,Unknown,No,Unknown,[auto-generated]
CAO15321,mistral:7b,S,V,0.9499999999999998,"Looting: On 12 October 2024, Boko Haram (JAS) (likely) militants looted 2 stores and nearly 20 houses in Ldoubam (Mokolo, Mayo-Tsanaga, Extreme-Nord).",Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,Independent-National,No,Medium,No,Unknown,[auto-generated]
CAO3105,mistral:7b,B,V,0.9499999999999998,"On 15 March 2020, the Ambazonian separatists killed a civilian when they targeted a soldier who he was transporting to his duty post in Mundemba town (Ndian, Sud-Ouest).",Ambazonian Separatists (Cameroon),Independent-National,No,High,Yes (1),Unknown,[auto-generated]
CAO12465,mistral:7b,S,V,0.9499999999999998,"Property destruction: On 24 July 2023, state security forces (coded as military) set ablaze the traditional house of a village in Belo commune, coded to Oku (Boyo, Nord-Ouest), which had been a secret shrine of 'Beng Aweh.' They also arrested some men, all, with the exception of two, were shortly released.",Military Forces of Cameroon (1982-),Local/Community,No,Low,No,Unknown,[auto-generated]
CAO6152,conflibert_finetuned_acled_v1_seed42,B,V,0.8823702931404113,"On 10 June 2022, Cameroonian military forces exchanged gunshots with suspected separatists and killed 2 civilians in Belo (Tubah, Mezam, Nord-Ouest). Unclear why the military was targeting civilians.",Military Forces of Cameroon (1982-),Independent-National,No,High,Yes (2),Yes,[auto-generated]
CAO10508,conflibert_finetuned_acled_v1_seed42,B,V,0.9991925358772276,"On 14 March 2023, the state security forces, coded as military, shot and killed 3 Ambazonian Separatists at the Ndekwai - Ntenako road axis, coded to Ntenaku (Mamfe, Manyu, Sud-Ouest).",Military Forces of Cameroon (1982-),Local/Community,No,High,Yes (3),Unknown,[auto-generated]
CAO8281,olmo2:7b,S,V,0.85,"Looting: On 18 December 2023, ISWAP or Boko Haram militants looted 2 houses in Waza (Waza, Logone-et-Chari, Extreme-Nord).",Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,Social-Media,No,Medium,No,Unknown,[auto-generated]
CAO10079,olmo2:7b,S,V,0.85,"Displacement: On 2 February 2023, civilians were displaced for fear of retaliation attacks from, the state security forces in Diongo (Dibombari, Moungo, Littoral) after suspected Ambazonian Separatists mounted an illegal checkpoint paralyzing vehicle movement.",Civilians (Cameroon),Local/Community,No,Medium,No,Yes,[auto-generated]
CAO8757,olmo2:7b,S,V,0.8,"Looting: Around 17 March 2024 (as reported), an unidentified armed group suspected of being ISWAP or Boko Haram militants looted food items, clothing and 1 bicycle in Ganse (Kolofata, Mayo-Sava, Extreme-Nord).",Unidentified Armed Group (Cameroon),Social-Media,Yes,Medium,No,Yes,[auto-generated]
CAO4525,olmo2:7b,B,V,0.8999999999999999,"On 4 April 2021, Boko Haram fighters attacked and tortured a group of local vigilance militiamen in Mahoula village, Mora subdivision (Mayo-Sava, Extreme-Nord), killing two of them.",Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,Independent-National,No,High,Yes (2),No,[auto-generated]
CAO10613,olmo2:7b,S,V,0.8999999999999999,"Looting: On 10 May 2023, Ambazonian Separatists from the Restoration Forces extorted money amounting to 200,000 FCFA from a civilian whom they imposed as the new traditional chief in Makwe, Upper Bayang commune, coded to Tinto (Manyu, Sud-Ouest). They also forced the civilians to buy a motorcycle for the man to 'support his reign.' The legal leader fled to Mamfe when the Separatists demanded 500,000 FCFA from him.",Ambazonian Separatists (Cameroon),Local/Community,No,Medium,No,Unknown,[auto-generated]
CAO10413,olmo2:7b,S,V,0.8999999999999999,"Property destruction: On 6 April 2023, State security forces (Air Force), coded as the military forces, burned down 7 civilian houses in Maghow, coded to Akwaya (Akwaya,Manyu,Sud-Ouest). The Separatists also stole food items, money and other valuables. The houses were suspected of housing Separatists.",Military Forces of Cameroon (1982-),Local/Community,No,Medium,No,Yes,[auto-generated]
CAO7973,olmo2:7b,S,V,0.8,"Looting: On 18 October 2023, ISWAP or Boko Haram militants demanded money and food items from fishermen in the Tsoukiya zone around Darak (Darak, Logone-et-Chari, Extreme-Nord) as taxes for fishing rights. The militants also searched the fishermen for mobile phones and any person from Darak. Finding neither the militants retreated toward Nigeria.",Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,Local/Community,No,Medium,No,Unknown,[auto-generated]
CAO6787,olmo2:7b,S,V,0.8999999999999999,"Looting: On 4 December 2022, Boko Haram [JAS] looted farmers in Amchide (Kolofata, Mayo-Sava, Extreme-Nord) stealing 2 motorbikes and 1 bicycle.",Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,Independent-National,No,Medium,No,Unknown,[auto-generated]
CAO6152,olmo2:7b,B,V,0.8999999999999999,"On 10 June 2022, Cameroonian military forces exchanged gunshots with suspected separatists and killed 2 civilians in Belo (Tubah, Mezam, Nord-Ouest). Unclear why the military was targeting civilians.",Military Forces of Cameroon (1982-),Independent-National,No,High,Yes (2),Yes,[auto-generated]
CAO12201,olmo2:7b,S,V,0.8999999999999999,"Other: On 11 August 2023, Ambazonian Separatists fired gunshots in the air and rounded up civilians in Ikiliwindi Mile 10 (Meme, Sud-Ouest). They accused the population of collaborating with state security forces and threatened to kill anyone who collaborated with them.",Ambazonian Separatists (Cameroon),Independent-National,No,High,No,Unknown,[auto-generated]
CAO14672,olmo2:7b,S,V,0.85,"Looting: On 3 July 2024, Ambazonian Separatists from the Restoration Forces faction extorted money, coded as looting, from civilians at an illegal checkpoint on the main road in Bamessing (Tubah, Mezam, Nord-Ouest).",Ambazonian Separatists (Cameroon),Local/Community,No,Medium,No,Unknown,[auto-generated]
CAO15247,olmo2:7b,S,V,0.8999999999999999,"Looting: On 10 August 2024, gendarmerie forces broke into 8 civilian private residences and looted an unspecified amount of money and valuables in Bamunka (Ndop, Ngo-Ketunjia, Nord-Ouest) during an operation to dislodge Ambazonian Separatists from their hideouts.",Military Forces of Cameroon (1982-) Gendarmerie,Local/Community,No,Medium,No,Unknown,[auto-generated]
CAO10410,olmo2:7b,S,V,0.85,"Property destruction: On 7 April 2023, State security forces, coded as the military forces, set fire to 3 civilian houses in Aboh, coded to Fundong (Njinikom, Boyo, Nord-Ouest).",Military Forces of Cameroon (1982-),Local/Community,No,Unknown,No,Unknown,[auto-generated]
CAO3105,olmo2:7b,B,V,0.8999999999999999,"On 15 March 2020, the Ambazonian separatists killed a civilian when they targeted a soldier who he was transporting to his duty post in Mundemba town (Ndian, Sud-Ouest).",Ambazonian Separatists (Cameroon),Independent-National,No,High,Yes (1),Unknown,[auto-generated]
