model,event_id,true_label,pred_label,pred_conf,logits,notes,latency_sec,actor_norm,reasoning
conflibert,CAO8604,P,B,0.5555487275123596,"[0.5555487275123596, 0.4444512724876404]","Around 13 March 2024 (as reported), bus drivers protested in Bamenda (Bamenda 3, Mezam, Nord-Ouest) against the poor road conditions along the Upstation-Downtown roads and to express their concerns for safety.",0.001,Protesters (Cameroon),
conflibert,CAO9917,B,B,0.5421742796897888,"[0.5421742796897888, 0.45782575011253357]","On 10 December 2022, military forces shot and wounded an Ambazonian Separatist when they raided Nsih-O-Do, coded to Ndu (Donga-Mantung, Nord-Ouest). The house which the Separatists who escaped was found in was set ablaze by the soldiers.",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO13027,B,B,0.5626341104507446,"[0.5626341104507446, 0.437365859746933]","On 15 April 2024, Boko Haram (JAS) (likely) militants ambushed and clashed with a soldier along the Manawatchi - Double road, coded to Manawatchi (Mora, Mayo-Sava, Extreme-Nord). 1 soldier was killed. No information on the injuries. The militants stole his motorbike and weapon.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
conflibert,CAO10872,V,B,0.5101240277290344,"[0.5101240277290344, 0.4898759424686432]","On 4 February 2024, Ambazonian Separatists stormed a healthcare facility and abducted an unknown number of healthcare workers, including two INGO staff members who were on duty, in Bamali (Ndop, Ngo-Ketunjia, Nord-Ouest).",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO4499,B,B,0.5105599761009216,"[0.5105599761009216, 0.489439994096756]","On 25 March 2021, the army's rapid intervention battalion repelled an attack of Boko Haram fighters in Gouzang village, assumedly in Extreme-Nord, around Maroua, Maroua 2 (Diamare, Extreme-Nord). Three assailants were killed.",0.001,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,
conflibert,CAO13648,V,B,0.5710381269454956,"[0.5710381269454956, 0.4289618730545044]","On 13 April 2024, a Ambazonian Separatist beat and killed a civilian at his residence in Mbiim (Noni, Bui, Nord-Ouest). The reason for the attack is unknown.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO14854,S,B,0.5003385543823242,"[0.5003385543823242, 0.49966147541999817]","Other: On 7 July 2024, a mixed contingent of security forces from the Rapid Intervention and the gendarmerie forces fired warning shots in Tabenken (Nkambe, Donga-Mantung, Nord-Ouest) during an operation to track down Ambazonian Separatists who had passed through the area.",0.001,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,
conflibert,CAO10360,S,B,0.569248378276825,"[0.569248378276825, 0.43075165152549744]","Property destruction: On 18 April 2023, Ambazonian Separatists from the Restoration Forces burned a heavy duty truck which was transporting palm fruits in Lipenja Village (Ndian, Sud-Ouest). This was meant to enforce their ban on PAMOL activities.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO15362,V,B,0.529306948184967,"[0.529306948184967, 0.47069308161735535]","On 22 August 2024, an unidentified armed group on motorbikes set a leisure spot on fire, coded as an attack in Missellele (Tiko, Fako, Sud-Ouest) for an unknown reason. The flames from the fire injured 2 men and 1 woman.",0.001,Unidentified Armed Group (Cameroon),
conflibert,CAO3207,B,B,0.5551116466522217,"[0.5551116466522217, 0.4448883533477783]","On 23 April 2020, the military forces reportedly killed one suspected Ambazonian separatist during a clash in Bamessing village, Ndop subdivision (Ngo-ketunjia, Nord-Ouest).",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO4982,B,E,0.5132864117622375,"[0.48671355843544006, 0.5132864117622375]","On 26 January 2021, the military forces attacked an Ambazonian separatists camp in Kepelle neighborhood of Tali 2 village, around Tinto village, Upper Bayang subdivision (Manyu, Sud-Ouest), resulting in one fighter getting killed.",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO10174,B,E,0.5115463733673096,"[0.48845362663269043, 0.5115463733673096]","On 27 January 2023, Ambazonian Separatists from the Bui Unity Warriors faction attacked a state security forces convoy (coded as military) in Wainamah (Bui, Nord-Ouest), leading to an exchange of fire. No casualties.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO15467,V,B,0.5254583358764648,"[0.5254583358764648, 0.47454169392585754]","On 2 September 2024, Ambazonian Separatists from the SOCADEF faction shot and killed 3 women on their farmland in Kosala 5 in Kumba (Kumba 1, Meme, Sud-Ouest), for violating Separatists-imposed Monday lockdown restrictions.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO14692,V,B,0.5158222317695618,"[0.5158222317695618, 0.48417776823043823]","On 4 July 2024, Ambazonian Separatists shot and injured a Fulani pastoralist along a secondary road in Oshie (Njikwa, Momo, Nord-Ouest). The Separatists killed two of his cows. The reason for the attack is not known.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO4929,B,B,0.5587469935417175,"[0.5587469935417175, 0.44125300645828247]","On 28 October 2020, the military forces attacked an Ambazonian separatists' Red Dragons faction camp in Menji town (Lebialem, Sud-Ouest). One soldier, and one separatist fighter were killed.",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO4539,B,B,0.5152854323387146,"[0.5152854323387146, 0.4847145974636078]","On 11 April 2021, the military forces killed a Boko Haram fighter in Kolofata town (Mayo-Sava, Extreme-Nord).",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO5581,S,B,0.5314996838569641,"[0.5314996838569641, 0.4685003161430359]","On 14 October 2021, the security forces (assumed Police Forces) arrested 'hundreds' of civilians during a raid in Nkozoa neighborhood of Yaounde city, Yaounde 1 subdivision (Mfoundi, Centre) for an unspecified reason.",0.001,Police Forces of Cameroon (1982-),
conflibert,CAO9208,B,B,0.5193312168121338,"[0.5193312168121338, 0.4806687831878662]","On 25 February 2023, State security forces, coded as military forces ambushed Ambazonian Separatists at an illegal checkpoint in Ibal (Oku, Bui, Nord-Ouest). There were no fatalities. 1 Separatists was injured.",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO11747,S,B,0.6115733981132507,"[0.6115733981132507, 0.38842660188674927]","Looting: On 14 July 2023, Ambazonian Separatists from SOCADEF extorted an unspecified amount of money from a truck transporting cocoa along the Kumba - Mamfe road in Kokaka (Meme, Sud-Ouest) under unclear circumstances.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO3090,B,B,0.5184062123298645,"[0.5184062123298645, 0.4815938174724579]","On 12 March 2020, two groups of Ambazonian separatists clashed in their camp in Vikovi village, near Kikaikom, in Kumbo subdivision (Bui, Nord-Ouest), resulting in 5 deaths.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO15901,S,B,0.5397494435310364,"[0.5397494435310364, 0.46025052666664124]","On 14 October 2024, security forces, coded as military forces, arrested 23 men and 12 women from their private residences in Butu (Konye, Meme, Sud-Ouest), during an operation to dislodge Separatists at their hideouts.",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO10213,B,B,0.554958164691925,"[0.554958164691925, 0.44504186511039734]","On 23 January 2023, state security forces (coded as military) engaged in an armed confrontation with Ambazonian Separatists in Bamunka (Ngo-Ketunjia, Nord-Ouest). Casualties unknown.",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO5866,V,B,0.514310896396637,"[0.514310896396637, 0.48568907380104065]","On 9 February 2022, Boko Haram (JAS) (likely) militants stormed Kaliari village near Mozogo (Mayo-Moskota, Mayo-Tsanaga), causing the killing of one resident, the injury of another in the neck with a knife, and the kidnapping of a ten-year-old kid.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
conflibert,CAO4316,V,B,0.5438708066940308,"[0.5438708066940308, 0.4561292231082916]","On 28 January 2021, Ambazonian separatists kidnapped 10 students from a school in Oku village, Belo subdivision (Boyo, Nord-Ouest).",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO6598,S,B,0.548014223575592,"[0.548014223575592, 0.45198574662208557]","On 3 September 2022, 2 suspected Boko Haram (JAS) (likely) fighters surrendered to the members of the vigilance committee in Kolofata (Kolofata, Mayo-Sava, Extreme-Nord). They were taken to the traditional chieftaincy of Kolofata.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
conflibert,CAO6735,S,B,0.5589391589164734,"[0.5589391589164734, 0.441060870885849]","Looting: Around 17 November 2022, Boko Haram (JAS) stole a herd of cattle from Amchide (Kolofata, Mayo-Sava, Extreme-Nord). The Cameroonian military forces recovered the herd the next day.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
conflibert,CAO5477,S,B,0.5580456256866455,"[0.5580456256866455, 0.4419543743133545]","Other: On 8 August 2021, Ambazonian separatists blocked the road to Bambili town, Tubah subdivision (Mezam, Nord-Ouest) and fired gunshots in the air.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO13460,V,B,0.5310357809066772,"[0.5310357809066772, 0.46896421909332275]","Around 16 May 2024 (as reported), Boko Haram (JAS) (likely) militants abducted 2 children aged 7 and 8 years old in dingling, coded to Mokolo (Mokolo, Mayo-Tsanaga, Extreme-Nord). The militants looted food items, livestock, clothing, small wagons and other civilian items.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
conflibert,CAO3358,P,B,0.5343547463417053,"[0.5343547463417053, 0.4656452536582947]","On 9 June 2020, residents blocked the road in Nkambe town (Donga-Mantung, Nord-Ouest) as they demonstrated against the transfer of alleged Ambazonian collaborators to Bamenda. The demonstrators also demanded the departure of the local gendarmerie post commander.",0.001,Protesters (Cameroon),
conflibert,CAO15492,B,B,0.5419921875,"[0.5419921875, 0.4580078721046448]","On 31 August 2024, Ambazonian Separatists from the Restoration Forces faction ambushed and clashed with traveling military forces at a checkpoint in Owe (Muyuka, Fako, Sud-Ouest). 2 Separatists were killed and 1 sustained life-threatening injuries.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO10281,V,B,0.5124889016151428,"[0.5124889016151428, 0.48751112818717957]","On 11 December 2022, an Ambazonian Separatist accidentally discharged a bullet which hit and killed a nursing mother as she was returning home from church in Nsoh, Bafut commune, coded to Bafut (Mezam, Nord-Ouest). The bullet also left her baby with minor injuries.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO3236,P,B,0.5742477774620056,"[0.5742477774620056, 0.425752192735672]","On 1 May 2020, taxi bike riders demonstrated in Bamenda town (Mezam, Nord-Ouest) to denounce poor treatment by the city's security forces.",0.001,Protesters (Cameroon),
conflibert,CAO8729,V,B,0.5123401284217834,"[0.5123401284217834, 0.48765990138053894]","On 10 February 2024, Ambazonian Separatists from the Fako Mountain Lions faction fired several shots as a warning to enforce the Separatist-imposed lockdown in Bokova (Buea, Fako, Sud-Ouest) against the Youth Day celebration. There were no fatalities.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO10585,S,B,0.6496729254722595,"[0.6496729254722595, 0.35032710433006287]","Looting: On 6 May 2023, Ambazonian Separatists extorted money from civilians at an informal vehicular checkpoint in Njenka (Ngo-Ketunjia, Nord-Ouest).",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO12450,V,E,0.5493348836898804,"[0.45066511631011963, 0.5493348836898804]","On 26 July 2023, Ambazonian Separatists shot and killed a civilian in Mezam department, coded to Bamenda (Mezam, Nord-Ouest), after getting in an argument with him. They let another man go who was with the victim after seizing his phone and an unknown amount of money.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO5915,B,B,0.5192990899085999,"[0.5192990899085999, 0.48070093989372253]","On 10 March 2022, presumably Boko Haram (JAS) (likely) militants launched an attack targeting a post of Cameroonian military Rapid Intervention Battalion in Ldagodja (coded to Mokolo, Mokolo, Mayo-Tsanaga), causing the killing of one soldier and two Boko Haram (JAS) (likely) militants, the injury of another, and the destruction of the military post.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
conflibert,CAO10158,V,B,0.5027216672897339,"[0.5027216672897339, 0.4972783625125885]","On 5 January 2023, state security forces (coded as military) gathered an unspecified number of civilians in Bombe (Meme, Sud-Ouest), tortured them, and transferred them to their unit in Balangi. They arrived in the community after chasing an Ambazonian Separatist into the community and failing to apprehend him. No information on injuries.",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO15524,B,E,0.5088443160057068,"[0.4911557137966156, 0.5088443160057068]","On 2 September 2024, security forces, coded as the military forces ambushed and clashed with Ambazonian Separatists from the Restoration Forces faction at the military base in Kandef in the subdivision capital Muyuka (Muyuka, Fako, Sud-Ouest). 1 Separatist was killed.",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO14960,V,B,0.5304957032203674,"[0.5304957032203674, 0.46950429677963257]","On 4 July 2024, Ambazonian Separatists attacked and killed a Fulani King in Sop (Jakiri, Bui, Nord-Ouest) for an unknown reason.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO11010,B,B,0.5063118934631348,"[0.5063118934631348, 0.4936881363391876]","On 7 February 2024, the military forces exchanged fire with Boko Haram (JAS) (likely) militants during an ambush along the Gabass - Nguetchewe axis, Nguetchewe subdivision (Mayo-Moskota, Mayo-Tsanaga, Extreme-Nord), coded to Nguetchewe. The military forces shot killed at least four male militants and arrested one other.",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO9223,V,E,0.5041866898536682,"[0.495813250541687, 0.5041866898536682]","On 12 March 2023, Ambazonian Separatists from the Restoration Forces faction shot 2 women civilians in Bachuo Ntai (Mamfe, Manyu, Sud-Ouest). 1 was killed while the other was injured. The women were part of 4 abducted. The 2 male civilians were released after a ransom fee was paid.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO3589,V,B,0.5295286774635315,"[0.5295286774635315, 0.4704713225364685]","On 26 August 2020, the military forces killed one person and injured 2 others in Mbessa village (Boyo, Nord-Ouest), as they raided the workshop of a welder accused of producing rods used in the manufacturing of guns for Ambazonian separatists.",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO13094,V,B,0.5230963826179504,"[0.5230963826179504, 0.47690361738204956]","On 19 March 2024, Ambazonian Separatists from the Restoration Forces faction shot and injured a civilian in his private residence in Bole (Kumba 1, Meme, Sud-Ouest). They accused the man of collaborating with the military forces.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO14080,B,B,0.5561431646347046,"[0.5561431646347046, 0.44385677576065063]","On 24 July 2024, the military forces from the Rapid Intervention clashed with Boko Haram (JAS) (likely) militants in Yabogo neighborhood in Amchide (Kolofata, Mayo-Sava, Extreme-Nord). There were no fatalities.",0.001,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,
conflibert,CAO11877,V,B,0.5466339588165283,"[0.5466339588165283, 0.4533660411834717]","On 24 September 2023, the SOCADEF, armed with rifles, abducted a man at his house in Baduma (Meme, Sud-Ouest), accusing him of physically assaulting a woman. He was physically assaulted and was injured (extent of injuries unknown).",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO15025,S,B,0.5992494821548462,"[0.5992494821548462, 0.4007504880428314]","Looting: Around 26 September 2024 (as reported), Boko Haram (JAS) (likely) militants looted various items and sheep from 5 civilian houses in Ganse (Kolofata, Mayo-Sava Extreme-Nord).",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
conflibert,CAO5733,P,E,0.5293729901313782,"[0.4706270098686218, 0.5293729901313782]","On 30 November 2021, activists demonstrated in Buea town (Fako, Sud-Ouest) against gender-based violence.",0.001,Protesters (Cameroon),
conflibert,CAO4291,P,B,0.5373214483261108,"[0.5373214483261108, 0.4626785218715668]","On 21 January 2021, bike taxi drivers demonstrated in Bangangte town (Nde, Ouest) to demand the release of one of their colleagues who was arrested earlier for reportedly stealing money from a customer.",0.001,Protesters (Cameroon),
conflibert,CAO13243,S,B,0.5939711928367615,"[0.5939711928367615, 0.4060288369655609]","Looting: On 26 April 2024, ISWAP or Boko Haram militants looted some 150 oxen and cows in a grazing area in Dougza (Kolofata, Mayo-Sava, Extreme-Nord).",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
conflibert,CAO2817,B,E,0.5106077790260315,"[0.4893922209739685, 0.5106077790260315]","On 8 January 2020, members of Boko Haram attacked a truck on the Sale-Zigague road, in Waza subdivision (Logone-Et-Chari, Extreme-Nord) [coded: Zigague]. The military then intervened and mistakenly shot and injured the driver that they took for one of the assailants.",0.001,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
conflibert,CAO11542,V,B,0.5388616919517517,"[0.5388616919517517, 0.4611382484436035]","On 30 May 2023, state forces, coded as military, shot and killed a civilian in Ekona Yard (Fako, Sud-Ouest) for unknown reasons.",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO5871,V,B,0.5212615132331848,"[0.5212615132331848, 0.4787384867668152]","On 14 February 2022, presumed Boko Haram JAS faction militants launched an attack in Gaboua (Koza, Mayo-Tsanaga), causing the killing of four civilians and the destruction of several houses.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
conflibert,CAO10405,B,B,0.5149277448654175,"[0.5149277448654175, 0.48507222533226013]","On 8 April 2023, the State security forces, coded as the military force, clashed with the Ambazonian Separatists in Batibo (Batibo, Momo, Nord-Ouest). There were no fatalities. During the operation, the military forces arrested about 30 civilians from several villages and moved them to their base.",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO5192,B,B,0.5010466575622559,"[0.5010466575622559, 0.49895334243774414]","On 31 May 2021, the MNJTF soldiers repelled an ambush laid by Boko Haram fighters against pastoralists, on the road from Gouliouan and Waliassi villages, Kolofata subdivision (Mayo-Sava, Extreme-Nord). One pastoralists was injured by the assailants.",0.001,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
conflibert,CAO11284,V,B,0.508102297782898,"[0.508102297782898, 0.49189770221710205]","On 15 December 2023, Ambazonian Separatists temporally detained a civilian masked in a traditional masquerade outfit at an illegal vehicle checkpoint for two hours alongside some motorcycle riders in Ngwa (Bangangte, Nde, Ouest). They were accused of not having paid a stipulated sum of money motorcycle riders pay before plying the road.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO8337,V,E,0.5200152397155762,"[0.4799847900867462, 0.5200152397155762]","Around 30 December 2023 (as reported), Boko Haram (JAS) (likely) militants attacked Soukoule, coded to Mora (Mora, Mayo-Sava, Extreme-Nord). 1 civilian was killed and 3 motorbikes were taken away.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
conflibert,CAO3171,S,E,0.518184244632721,"[0.48181578516960144, 0.518184244632721]","On 11 April 2020, the military forces burnt and looted some houses in the villages of Tadu, Kai, and Faakui in Kumbo subdivision (Bui, Nord-Ouest).",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO5499,V,B,0.5214332342147827,"[0.5214332342147827, 0.47856682538986206]","On 15 September 2021, Ambazonian separatists shot an killed an employee of a bar in Bamenda town, Bamenda 1 subdivision (Mezam, Nord-Ouest).",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO7973,S,B,0.5791807770729065,"[0.5791807770729065, 0.4208191931247711]","Looting: On 18 October 2023, ISWAP or Boko Haram militants demanded money and food items from fishermen in the Tsoukiya zone around Darak (Darak, Logone-et-Chari, Extreme-Nord) as taxes for fishing rights. The militants also searched the fishermen for mobile phones and any person from Darak. Finding neither the militants retreated toward Nigeria.",0.001,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
conflibert,CAO2828,B,B,0.5292481780052185,"[0.5292481780052185, 0.4707518517971039]","On 11 January 2020, Boko Haram attacked the village of Kerawa, in Kolofata subdivision (Mayo-Sava, Extreme-Nord), resulting in a fire fight with RIB military forces. No fatality and/or casualty reported.",0.001,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,
conflibert,CAO12190,S,E,0.5378588438034058,"[0.46214112639427185, 0.5378588438034058]","Other: On 18 August 2023, state security forces (coded as military) fired gunshots in Sho, Belo commune, coded to Oku (Boyo, Nord-Ouest) in order to provoke Ambazonian Separatists to confront them. They left without having a confrrontation with them.",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO15173,B,B,0.5386857986450195,"[0.5386857986450195, 0.46131420135498047]","On 8 August 2024, Ambazonian Separatists from the Restoration Forces faction clashed with the security forces, coded as the military forces in Big Ngwandi (Konye, Meme, Sud-Ouest). The Separatists detonated an IED that killed 2 soldiers and injured 6 others before clashing with security forces. The casualties on the Separatist side are unknown.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO15256,S,B,0.5919530987739563,"[0.5919530987739563, 0.4080468416213989]","Other: On 8 August 2024, police forces cordoned off and searched civilian residents during an operation to dislodge Ambazonian Separatists from their hideouts at Nitop 4 and 5 neighborhoods in Bamenda - Mankon (Bamenda 2, Mezam, Nord-Ouest). During the operation, the police forces broke doors and forcefully entered civilian homes. There were no fatalties or injuries.",0.001,Police Forces of Cameroon (1982-),
conflibert,CAO13026,B,B,0.5285571217536926,"[0.5285571217536926, 0.4714428782463074]","Around 15 April 2024 (as reported), the gendarmerie forces fired shots at Boko Haram (JAS) (likely) militants in Yegwa (Kolofata, Mayo-Sava, Extreme-Nord) when the militants were seen looting food items and clothing from 3 civilian private houses. There were no fatalities. No information on the injuries.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
conflibert,CAO3245,P,B,0.5714136362075806,"[0.5714136362075806, 0.4285864233970642]","On 3 May 2020, health workers at a coronavirus response centre demonstrated in Yaounde city (Mfoundi, Centre) to demand better working conditions.",0.001,Protesters (Cameroon),
conflibert,CAO7017,B,E,0.5002562403678894,"[0.4997437298297882, 0.5002562403678894]","On 25 January 2023, the military forces clashed with Ambazonian Separatists in Ngo-Ketunjia division, coded to Ndop (Ndop, Ngo-Ketunjia, Nord-Ouest). Casualties unknown.",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO4242,V,E,0.5340984463691711,"[0.46590155363082886, 0.5340984463691711]","On 26 December 2020, the military forces attacked the Tubah District Hospital in Bambui town (Mezam, Nord-Ouest), killing two people including a patient.",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO4373,B,B,0.5661534667015076,"[0.5661534667015076, 0.43384650349617004]","Around 16 February 2021 (as reported), the gendarmerie forces and the local vigilance militia repelled an attack of Boko Haram in Ashigashiya village (Mayo-Sava, Extreme-Nord). Several assailants were injured.",0.001,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
conflibert,CAO7256,V,B,0.5381006598472595,"[0.5381006598472595, 0.4618993401527405]","Around 4 April 2023, Boko Haram [JAS] militants attacked Yegwa (Kolofata, Mayo-Sava, Extreme-Nord). 1 civilian was killed and food items stolen.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
conflibert,CAO9846,S,B,0.5626735091209412,"[0.5626735091209412, 0.43732646107673645]","Looting: On 25 November 2022, Ambazonian Separatists abducted the body of a deceased person in Kai, Mbengwi commune, coded to Mbengwi (Momo, Nord-Ouest). The group accused the family of the deceased of not supporting the struggle against the military. They later released the dead body after the family had paid an unspecified amount of money.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO11035,V,B,0.5173772573471069,"[0.5173772573471069, 0.48262277245521545]","On 22 November 2023, Ambazonian Separatists shot and killed a male teacher by the roadside in Jakiri (Jakiri, Bui, Nord-Ouest).",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO6098,B,B,0.5988789796829224,"[0.5988789796829224, 0.40112102031707764]","On 24 May 2022, suspected Ambazonian separatists' fighters detonated an IED an engaged in firefight with suspected gendarmerie forces in Tobin (Kumbo, Bui, Nord-Ouest). Fatalities and wounded unknown.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO15719,V,B,0.5131930112838745,"[0.5131930112838745, 0.4868069589138031]","On 29 September 2024, Ambazonian Separatists from the Restoration Forces faction led by 'General' Papi abducted 25 drivers of commercial public vehicles along the main road in Ayukaba (Mamfe, Manyu, Sud-Ouest) and forcibly collected phones and other valuables from passengers, before moving the drivers to the Separatist hideout. The passengers were left in the vehicle. Some drivers were released after paying the Separatists an unspecified amount of money.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO12632,B,B,0.5209118127822876,"[0.5209118127822876, 0.47908815741539]","On 19 March 2022, suspected Ambazonian Separatist fighters clashed with the military forces at Sissia quarters in Bamenda (Bamenda 1, Mezam, Nord-Ouest). There were no fatalities.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO10267,V,E,0.5003385543823242,"[0.49966147541999817, 0.5003385543823242]","On 3 January 2023, Ambazonian Separatists carried out an attack in Bache (Manyu, Sud-Ouest), killing 4 male civilians and set a house on fire which reportedly belonged to a local traditional ruler. The traditional ruler was accused of collaborating with the state security forces.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO3145,V,B,0.5512927174568176,"[0.5512927174568176, 0.4487072825431824]","On 2 April 2020, the military forces reportedly randomly shot about 7 people in Vekovi village (Mezam, Nord-Ouest). The source doesn't report if the victims were killed or injured.",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO11414,B,B,0.5083959698677063,"[0.5083959698677063, 0.4916040003299713]","On 11 November 2023, the Ambazonian Restoration Forces attacked military officers who were fixing their vehicle on the main road in Wone (Konye, Meme, Sud-Ouest). This resulted in a gunfight and left one military critically wounded.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO11395,B,E,0.5129812359809875,"[0.4870187044143677, 0.5129812359809875]","On 2 January 2024, the Bui Unity Warriors attacked a military convoy on transit with a road planted IED in Wainamah (Jakiri, Bui, Nord-Ouest). This prompted military to fire repelling gunshots. Casualties unknown.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO12594,V,B,0.5356667041778564,"[0.5356667041778564, 0.46433332562446594]","On 12 January 2022, suspected Ambazonian separatists shot and killed the Fon of Buchi, a traditional ruler in Buchi near Akum (Santa, Mezam, Nord-Ouest).",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO4935,S,B,0.5929728150367737,"[0.5929728150367737, 0.4070271849632263]","Looting: On 6 January 2021, the military forces raided Owe village, Muyuka subdivision (Fako, Sud-Ouest). They broke into houses and took away money.",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO9352,V,B,0.5438946485519409,"[0.5438946485519409, 0.45610538125038147]","On 2 March 2023, Ambazonian Separatists from the Restoration Forces killed and dumped the corpse of a young civilian woman in New Town Barombi (Meme, Sud-Ouest). She was accused by the Separatists of having an intimate relationship with a member of the state security forces.",0.001,Ambazonian Separatists (Cameroon),
conflibert,CAO2881,V,E,0.5260809063911438,"[0.4739191234111786, 0.5260809063911438]","On 23 January 2020, the military forces attacked the villages of Bekora Barombi, Ndoh, Njima, Mokono Barombi and Mberenge, in Ekondo Titi subdivision (Ndian, Sud-Ouest). They reportedly killed at least 14 civilians, and injured at least 3 people including a humanitarian worker and two beneficiaries of a humanitarian project.",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO10282,V,E,0.5146495699882507,"[0.48535043001174927, 0.5146495699882507]","On 20 September 2022, military forces shot and killed an elderly female civilian alongside a nursing mother under unclear circumstances in Bali subdivision, coded to Bali (Mezam, Nord-Ouest) while conducting an operation. The operation also resulted to indiscriminate shootings in the air and the arrest of an unspecified number of male civilians who were later released.",0.001,Military Forces of Cameroon (1982-),
conflibert,CAO14234,B,B,0.5291579365730286,"[0.5291579365730286, 0.47084206342697144]","On 29 May 2024, Ambazonian Separatists abducted and killed 7 self-defense militia from a bush in Obonyi III (Akwaya, Manyu, Sud-Ouest) for apprehending a Separatist and handing him over to security forces.",0.001,Ambazonian Separatists (Cameroon),
